广东移动,#genre#
海南卫视咪咕,https://wyzy.online:55734/allinone/migu/738906860.m3u8?migutoken=b141e3b2aaa9a0f7cab55961180178b7b078f9fda33bc2ac3837f88d48bba8aa20ac2ae295e82817ff8256f7ba3fc9983ec850e0da5f0c8f157710a034fef45a078c924e58e23fd4c470392aed#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8#http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8#http://103.150.10.129:177/bfgd.php?id=473 
海南卫视咪咕,https://wyzy.online:55734/allinone/migu/738906860.m3u8?migutoken=b141e3b2aaa9a0f7cab55961180178b7b078f9fda33bc2ac3837f88d48bba8aa20ac2ae295e82817ff8256f7ba3fc9983ec850e0da5f0c8f157710a034fef45a078c924e58e23fd4c470392aed#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8#http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8#http://103.150.10.129:177/bfgd.php?id=473#http://120.198.224.99:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226679/1.m3u8 
海南卫视咪咕,https://wyzy.online:55734/allinone/migu/738906860.m3u8?migutoken=b141e3b2aaa9a0f7cab55961180178b7b078f9fda33bc2ac3837f88d48bba8aa20ac2ae295e82817ff8256f7ba3fc9983ec850e0da5f0c8f157710a034fef45a078c924e58e23fd4c470392aed#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8#http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8#http://103.150.10.129:177/bfgd.php?id=473#http://120.198.224.99:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226679/1.m3u8#http://120.198.224.102:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226679/1.m3u8 
海南卫视咪咕,https://wyzy.online:55734/allinone/migu/738906860.m3u8?migutoken=b141e3b2aaa9a0f7cab55961180178b7b078f9fda33bc2ac3837f88d48bba8aa20ac2ae295e82817ff8256f7ba3fc9983ec850e0da5f0c8f157710a034fef45a078c924e58e23fd4c470392aed#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8#http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8#http://103.150.10.129:177/bfgd.php?id=473#http://120.198.224.99:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226679/1.m3u8#http://120.198.224.102:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226679/1.m3u8#http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226679/1.m3u8?fbl= 
大湾区卫视咪咕,https://wyzy.online:55734/allinone/migu/608917627.m3u8?migutoken=5d3ccc306589e4a5faba5dfec4cf55456e1d92785f5f2d018d9409fc7bdf180875072dbda9dc643a3a78fdfe21acbba6312df32a0f793f64a6fffa99e006e560c1ba248774db971bf6b465ef1a 
湖北卫视咪咕,https://wyzy.online:55734/allinone/migu/738906825.m3u8?migutoken=82a3213041cfb4b4fcc2aac5ef288678070f191e5337c429d2d6d4df7384898856cf8c249a7e4ed1f3a2b93fb3cad53a9d0015e6b2441287e4d0b9f22f3fce1f6e4b9d271d82f91a70665cf152 
湖北卫视咪咕,https://wyzy.online:55734/allinone/migu/738906825.m3u8?migutoken=82a3213041cfb4b4fcc2aac5ef288678070f191e5337c429d2d6d4df7384898856cf8c249a7e4ed1f3a2b93fb3cad53a9d0015e6b2441287e4d0b9f22f3fce1f6e4b9d271d82f91a70665cf152#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8 
湖北卫视咪咕,https://wyzy.online:55734/allinone/migu/738906825.m3u8?migutoken=82a3213041cfb4b4fcc2aac5ef288678070f191e5337c429d2d6d4df7384898856cf8c249a7e4ed1f3a2b93fb3cad53a9d0015e6b2441287e4d0b9f22f3fce1f6e4b9d271d82f91a70665cf152#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8 
湖北卫视咪咕,https://wyzy.online:55734/allinone/migu/738906825.m3u8?migutoken=82a3213041cfb4b4fcc2aac5ef288678070f191e5337c429d2d6d4df7384898856cf8c249a7e4ed1f3a2b93fb3cad53a9d0015e6b2441287e4d0b9f22f3fce1f6e4b9d271d82f91a70665cf152#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225569/1.m3u8 
湖北卫视咪咕,https://wyzy.online:55734/allinone/migu/738906825.m3u8?migutoken=82a3213041cfb4b4fcc2aac5ef288678070f191e5337c429d2d6d4df7384898856cf8c249a7e4ed1f3a2b93fb3cad53a9d0015e6b2441287e4d0b9f22f3fce1f6e4b9d271d82f91a70665cf152#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225569/1.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225569/1.m3u8 
湖北卫视咪咕,https://wyzy.online:55734/allinone/migu/738906825.m3u8?migutoken=82a3213041cfb4b4fcc2aac5ef288678070f191e5337c429d2d6d4df7384898856cf8c249a7e4ed1f3a2b93fb3cad53a9d0015e6b2441287e4d0b9f22f3fce1f6e4b9d271d82f91a70665cf152#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225569/1.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225569/1.m3u8#http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8 
湖北卫视咪咕,https://wyzy.online:55734/allinone/migu/738906825.m3u8?migutoken=82a3213041cfb4b4fcc2aac5ef288678070f191e5337c429d2d6d4df7384898856cf8c249a7e4ed1f3a2b93fb3cad53a9d0015e6b2441287e4d0b9f22f3fce1f6e4b9d271d82f91a70665cf152#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225569/1.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225569/1.m3u8#http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8#http://103.150.10.129:177/bfgd.php?id=102 
湖北卫视咪咕,https://wyzy.online:55734/allinone/migu/738906825.m3u8?migutoken=82a3213041cfb4b4fcc2aac5ef288678070f191e5337c429d2d6d4df7384898856cf8c249a7e4ed1f3a2b93fb3cad53a9d0015e6b2441287e4d0b9f22f3fce1f6e4b9d271d82f91a70665cf152#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225569/1.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225569/1.m3u8#http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8#http://103.150.10.129:177/bfgd.php?id=102#http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3 
青海卫视咪咕,https://wyzy.online:55734/allinone/migu/738898486.m3u8?migutoken=a9ef390dc0771a9dcb8f5c63d5428abc174432ce73305b29d4d0150aa2ad97c0e670b0a207bb84436accbce4d4e141be688dca3d392bd64c60b7170ac55b82cc533d83bce9de82e7bbadfa2d0c 
青海卫视咪咕,https://wyzy.online:55734/allinone/migu/738898486.m3u8?migutoken=a9ef390dc0771a9dcb8f5c63d5428abc174432ce73305b29d4d0150aa2ad97c0e670b0a207bb84436accbce4d4e141be688dca3d392bd64c60b7170ac55b82cc533d83bce9de82e7bbadfa2d0c#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8 
青海卫视咪咕,https://wyzy.online:55734/allinone/migu/738898486.m3u8?migutoken=a9ef390dc0771a9dcb8f5c63d5428abc174432ce73305b29d4d0150aa2ad97c0e670b0a207bb84436accbce4d4e141be688dca3d392bd64c60b7170ac55b82cc533d83bce9de82e7bbadfa2d0c#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8 
青海卫视咪咕,https://wyzy.online:55734/allinone/migu/738898486.m3u8?migutoken=a9ef390dc0771a9dcb8f5c63d5428abc174432ce73305b29d4d0150aa2ad97c0e670b0a207bb84436accbce4d4e141be688dca3d392bd64c60b7170ac55b82cc533d83bce9de82e7bbadfa2d0c#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8#http://103.150.10.129:177/bfgd.php?id=111 
青海卫视咪咕,https://wyzy.online:55734/allinone/migu/738898486.m3u8?migutoken=a9ef390dc0771a9dcb8f5c63d5428abc174432ce73305b29d4d0150aa2ad97c0e670b0a207bb84436accbce4d4e141be688dca3d392bd64c60b7170ac55b82cc533d83bce9de82e7bbadfa2d0c#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8#http://103.150.10.129:177/bfgd.php?id=111#http://39.134.136.151:6610/000000001000/1000000002000013359/index.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=00 
吉林卫视咪咕,https://wyzy.online:55734/allinone/migu/738906889.m3u8?migutoken=be83232e47ceff94fbdaaa60d8f58d802bd6f31f364cf7c3c76efeedc4ea86ea5cd45f19107cce29bce8580b54f6b742b545f27927939890dfa010e3c73610c4d840566486e98dc4c10f7023d3 
吉林卫视咪咕,https://wyzy.online:55734/allinone/migu/738906889.m3u8?migutoken=be83232e47ceff94fbdaaa60d8f58d802bd6f31f364cf7c3c76efeedc4ea86ea5cd45f19107cce29bce8580b54f6b742b545f27927939890dfa010e3c73610c4d840566486e98dc4c10f7023d3#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8 
吉林卫视咪咕,https://wyzy.online:55734/allinone/migu/738906889.m3u8?migutoken=be83232e47ceff94fbdaaa60d8f58d802bd6f31f364cf7c3c76efeedc4ea86ea5cd45f19107cce29bce8580b54f6b742b545f27927939890dfa010e3c73610c4d840566486e98dc4c10f7023d3#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8#http://39.134.65.149/PLTV/88888888/224/3221225981/1.m3u8 
吉林卫视咪咕,https://wyzy.online:55734/allinone/migu/738906889.m3u8?migutoken=be83232e47ceff94fbdaaa60d8f58d802bd6f31f364cf7c3c76efeedc4ea86ea5cd45f19107cce29bce8580b54f6b742b545f27927939890dfa010e3c73610c4d840566486e98dc4c10f7023d3#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8#http://39.134.65.149/PLTV/88888888/224/3221225981/1.m3u8#http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8 
吉林卫视咪咕,https://wyzy.online:55734/allinone/migu/738906889.m3u8?migutoken=be83232e47ceff94fbdaaa60d8f58d802bd6f31f364cf7c3c76efeedc4ea86ea5cd45f19107cce29bce8580b54f6b742b545f27927939890dfa010e3c73610c4d840566486e98dc4c10f7023d3#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8#http://39.134.65.149/PLTV/88888888/224/3221225981/1.m3u8#http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8#http://103.150.10.129:177/bfgd.php?id=097 
吉林卫视咪咕,https://wyzy.online:55734/allinone/migu/738906889.m3u8?migutoken=be83232e47ceff94fbdaaa60d8f58d802bd6f31f364cf7c3c76efeedc4ea86ea5cd45f19107cce29bce8580b54f6b742b545f27927939890dfa010e3c73610c4d840566486e98dc4c10f7023d3#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8#http://39.134.65.149/PLTV/88888888/224/3221225981/1.m3u8#http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8#http://103.150.10.129:177/bfgd.php?id=097#http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8?icpid=88888888&from=1&hmsdevid=1012&vqe=3 
东南卫视咪咕,https://wyzy.online:55734/allinone/migu/849116810.m3u8?migutoken=e2ae5aebe1ee12342705a3753ee236ba92c9119094fc3a173a5e79e638e14f31087546f33ca4f053cfd80404053ae4944438db46692db8beb986c4a375577339c9f3ac855346649a5d6041d404 
东南卫视咪咕,https://wyzy.online:55734/allinone/migu/849116810.m3u8?migutoken=e2ae5aebe1ee12342705a3753ee236ba92c9119094fc3a173a5e79e638e14f31087546f33ca4f053cfd80404053ae4944438db46692db8beb986c4a375577339c9f3ac855346649a5d6041d404#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8 
东南卫视咪咕,https://wyzy.online:55734/allinone/migu/849116810.m3u8?migutoken=e2ae5aebe1ee12342705a3753ee236ba92c9119094fc3a173a5e79e638e14f31087546f33ca4f053cfd80404053ae4944438db46692db8beb986c4a375577339c9f3ac855346649a5d6041d404#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8#http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8 
东南卫视咪咕,https://wyzy.online:55734/allinone/migu/849116810.m3u8?migutoken=e2ae5aebe1ee12342705a3753ee236ba92c9119094fc3a173a5e79e638e14f31087546f33ca4f053cfd80404053ae4944438db46692db8beb986c4a375577339c9f3ac855346649a5d6041d404#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8#http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8#http://103.150.10.129:177/bfgd.php?id=483 
东南卫视咪咕,https://wyzy.online:55734/allinone/migu/849116810.m3u8?migutoken=e2ae5aebe1ee12342705a3753ee236ba92c9119094fc3a173a5e79e638e14f31087546f33ca4f053cfd80404053ae4944438db46692db8beb986c4a375577339c9f3ac855346649a5d6041d404#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8#http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8#http://103.150.10.129:177/bfgd.php?id=483#http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8?$订阅源 
东南卫视咪咕,https://wyzy.online:55734/allinone/migu/849116810.m3u8?migutoken=e2ae5aebe1ee12342705a3753ee236ba92c9119094fc3a173a5e79e638e14f31087546f33ca4f053cfd80404053ae4944438db46692db8beb986c4a375577339c9f3ac855346649a5d6041d404#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8#http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8#http://103.150.10.129:177/bfgd.php?id=483#http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8?$订阅源#http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8? 
东南卫视咪咕,https://wyzy.online:55734/allinone/migu/849116810.m3u8?migutoken=e2ae5aebe1ee12342705a3753ee236ba92c9119094fc3a173a5e79e638e14f31087546f33ca4f053cfd80404053ae4944438db46692db8beb986c4a375577339c9f3ac855346649a5d6041d404#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8#http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8#http://103.150.10.129:177/bfgd.php?id=483#http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8?$订阅源#http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8?#http://111.29.9.37:6610/000000001000/1000000002000009263/index.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT 
海峡卫视咪咕,https://wyzy.online:55734/allinone/migu/849119120.m3u8?migutoken=c5ae4acc18c024ef2c5069c86188abedcd6b582d4f47598b436e1f2e1099c9c4b61b0c81233030312036fc330caf1d04320e6c6d4d35518ae9fd4901093445509fa060fce49c3d207b6c739ad7 
上海新闻综合,https://wyzy.online:55734/allinone/migu/651632657.m3u8?migutoken=6fdc3cc96c92ba7672c5ed92cd739966b5ebdc01e78391ef0ece05d4e366c1e521440eaffcfc9d534b5fa025cb8594ac5a9212729e2714ab7e2a82d0afd2b1e404b751dbeabd2ef0c890695d89 
上视东方影视,https://wyzy.online:55734/allinone/migu/617290047.m3u8?migutoken=0f6eafc8221abe15358649c3080231d290b6f3036ea4cd9c2fce18b53ebea7f64707a7b3e683d44796e770382f9852461d78a88d1ba5412d66bd5b619659bb15e1a73d12f3e7753e8374a7ad40 
上视纪实人文,https://wyzy.online:55734/allinone/migu/617289997.m3u8?migutoken=c2ff5db8697c4ac5434e83adaa7cd78e64e89f3fa130c300c79bf166402def439860173aa5f8e1dcaac482eb817dfdc91ae0b6dd8703cd6dbacd0ed4f6216f224dcba7df61bee489ca56f6c313 
上海外语,https://wyzy.online:55734/allinone/migu/618954688.m3u8?migutoken=b6945bf44640a2200507a7283847936f57cfd952b4a5db210a4bb9cc909f56844c3b0bebc3481f00729caf89f63821596900a8a7d110ab30e42f2a49c6e2fccd103b3b8e75ff8bad6019bf03f7 
上海第一财经,https://wyzy.online:55734/allinone/migu/608780988.m3u8?migutoken=3a516b7be0c57226158e3d6fafa14e16c7fadda28ab84c1eb5719dceb1046afce56cfff66e746fac6717f5dcbfe9038c77a4e447a2cd835b1312f5becda2c67ac464556b1cd4ffe5e800c762b5 
七彩戏剧,https://wyzy.online:55734/allinone/migu/796071456.m3u8?migutoken=2f18d73e92bdf987431a5d5cbe5a726c4dc7e9235085e548c6d8db0ff1556c5417236d99d5d8b926cdd67a780731cd5d8827c2d491066a7abca067e266bbf6d5fe2ab06c1e5cb423b9d8737887 
优漫卡通频道,https://wyzy.online:55734/allinone/migu/626064703.m3u8?migutoken=941eb540487fc58df6a8a2c0a47033ce54bede958d9dc51cf09bfbba87720d093a6536d3a17784acb1e70e5283f603b75db5b3cd11b1159311b7afb06ed3e41eb954c53cab6843f885f1694a35 
大片,https://wyzy.online:55734/allinone/migu/629943678.m3u8?migutoken=1e3291197a7d664b89a8543fd4cabd2a29b0db4eeb55c3ada7d4af48e66b8d29dd7f0ff1de6d8747e8e49aedaeef920fb1a66f805040a8b82294cf8d1d57324876f23dd6c2906c64aa506d33e3 
经典香港电影,https://wyzy.online:55734/allinone/migu/625703337.m3u8?migutoken=3162f14f7618fa29d21072317ddeae597f61913859dcd14ad698519b0702cf729db71137f9df3e9dbbd6b43d157d00d5f6be1b2da90c620d93a5254a60257510243c8cc8b3f3aeb83219af8188 
军事迷必看大片,https://wyzy.online:55734/allinone/migu/617432318.m3u8?migutoken=46a42f581cf5a7caccb180a97673fc32400c9f30facca8378fd82da1a5a4f3aef847c8454a8bbb93cb71d22854681342351dbf153c10bde961f377249357aefe850d70456a765fac457b26ed2b 
新片放映厅,https://wyzy.online:55734/allinone/migu/619495952.m3u8?migutoken=9c6edd5c826184050b0c9c756618c3f89d2949aca3ba6fc3760aaff39ec195e33e2ed9a8f211a7645351d569ad72fe9a30ca6fa6395e17a7444d4c384aeba90e20a0d72d2cd173f551ee1eb72b 
CHC动作电影,https://wyzy.online:55734/allinone/migu/644368714.m3u8?migutoken=1b27d7de4baba4fe2fd77f5e069e0968d5165d2be8483d8b973c9c0f22c44a5371d9bf0fc5305e663159b096d04fd185e58005d06d271253f21b917ffa190e3e8c5d4e75700d8a71dd537c5391 
CHC家庭影院,https://wyzy.online:55734/allinone/migu/644368373.m3u8?migutoken=58ecc649cd5fd9e8b8cae3344d0938f8dc65ec9af35583a717836b5965e1bc72edf773593af1e587dd9388239feee723e298ab6d69337feb392c6d0774fde5881bcbcbdccb6b35e33a93371d8d 
南方影视,https://wyzy.online:55734/allinone/migu/614961829.m3u8?migutoken=ac2147634301abeba6946264a5d1eddb120654783075c54d7166c0da07444a5d01c559ca977a156b8c49f5a0a2045ac9051b1d4c54c031d41e908eb3d74f0588a7c69b38507c5136874a439514 
欢笑剧场,https://wyzy.online:55734/allinone/migu/790187880.m3u8?migutoken=0f1a935b4a59793dd2a9a9a33f10bb1f4947039a89dd2bf2b84646986b13c15ed090c9b20c6a81f4e5e0b22b633b5db7ab688995fd152e9300ccca9360ddf731c401e901e508aa1c352d1c7546 
金色剧场,https://wyzy.online:55734/allinone/migu/713591450.m3u8?migutoken=9d9c69d90cb294e5820ec75ec1d893ccd91e8c39a1e85fde28f25d412bb92d8897ad0df391a00a83ee186ee5c3c7c8aa28ee928b2221adbe2a88431e2074457b06596548fb5621825b9e474aab 
NBA经典,https://wyzy.online:55734/allinone/migu/788815380.m3u8?migutoken=e17250b3b0b1d13b278e8f05f468065ba6fc600b04b5033161fa5fcd85d58b711d94276091786221cc1c3724c3764f06a72be65ba07dfeda742fe338f44296be8945fd198ba8c5fb0c6ed3bc02 
五大联赛经典,https://wyzy.online:55734/allinone/migu/780288994.m3u8?migutoken=de65bad2b783b95f372a379b8714691297cc52e2aed94fe1a6144b5e3cdd9208b2ca1bee6b97c07b469bc8903aadc66e2d92609476772829a90a4366fd116e895ef8e36827d6d76262a5d7c4a3 
中国足球风云,https://wyzy.online:55734/allinone/migu/788816794.m3u8?migutoken=740a8e0c8be69c47eebd5c35c69eba2e24f7f3423268ba523ae3432ebc6d9372255ec74133106bc52ce7ac31621e1f47ce913c29508e7520bbb8c9315c5bc8fcaca49b1871e72361127cc46a7c 
劲爆体育,https://wyzy.online:55734/allinone/migu/796071336.m3u8?migutoken=0e173f65512c0c084a6e7d58c6b1e8c0a2b65a19abc686d2bc32d5a7c6c43224321d5d1e8786b4326f81b9747628053f4cbcaa2b5cf63fbe5f79ba255c02ffe5b7bd724530a0e97190f6466090 
魅力足球,https://wyzy.online:55734/allinone/migu/796070308.m3u8?migutoken=cdc6fbde36763bf9ddf876e44033aab4c9f83a3e2c53a574359e11c87fa3714cb8094620777543f41996cf7256cb45de6cf5171932c758aa8368b9e0fd04d5526ff20727612dfb0c0ae35ed61a 
四海钓鱼,https://wyzy.online:55734/allinone/migu/895358641.m3u8?migutoken=ed3a515420806206c3f9d5f21d16418005f55acfa608fbc399ad17d62f730ef8e95da18775a75af2f39ef5bcc1e12c9b817751ae3a282f64baa83a2f894bdbe0b9866a93c423bc47729c79add4 
咪咕24小时体育台,https://wyzy.online:55734/allinone/migu/654102378.m3u8?migutoken=8519e442e32947fdbd37d381e9854553da1799b6b6322cdf638003d36df52ce7e4f9c2b553272925557e2267b208e71767f3873eee380b29b8344c34b5ba90a18860dba7de168805984cc60f6f 
嘉佳卡通,https://wyzy.online:55734/allinone/migu/614952364.m3u8?migutoken=c18aa49961ce1bbabea276f8a7d1d6717733202652fcb435d0fd404cd7b02a37ebd774fcc84f520aaf10cd4c7b8e1256ae2cf22a18b202c562ae3971cd5ef8edeea7223974f06ec31b9329dbad 

医工20250221,#genre# 
广东卫视,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.19:5146&公众号【医工学习日志】
广东卫视,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.152:5146&公众号【医工学习日志】
广东卫视,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.84:5146&公众号【医工学习日志】
广东卫视,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.166:5146&公众号【医工学习日志】
广东珠江,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.1:5146&公众号【医工学习日志】
广东珠江,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.114:5146&公众号【医工学习日志】
广东新闻,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.173:5146&公众号【医工学习日志】
广东民生,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.225:5146&公众号【医工学习日志】
广东体育-测试,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.112:5146&公众号【医工学习日志】
广东体育,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.168:5146&公众号【医工学习日志】
经济科教,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.85:5146&公众号【医工学习日志】
经济科教,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.167:5146&公众号【医工学习日志】
大湾区卫视,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.215:5146&公众号【医工学习日志】
广东影视,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.217:5146&公众号【医工学习日志】
广东少儿,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.250:5146&公众号【医工学习日志】
嘉佳卡通,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.179:5146&公众号【医工学习日志】
南方购物-精选,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.19:5146&公众号【医工学习日志】
南方购物,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.22:5146&公众号【医工学习日志】
岭南戏曲,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.122:5146&公众号【医工学习日志】
现代教育,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.213:5146&公众号【医工学习日志】
广州综合,http://cqshushu.us.kg:2086/gddx.php?id=239.253.43.71:5146&公众号【医工学习日志】
广州新闻,http://cqshushu.us.kg:2086/gddx.php?id=239.253.43.72:5146&公众号【医工学习日志】
广州影视,http://cqshushu.us.kg:2086/gddx.php?id=239.253.43.73:5146&公众号【医工学习日志】
广州法治,http://cqshushu.us.kg:2086/gddx.php?id=239.253.43.74:5146&公众号【医工学习日志】
深圳卫视,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.3:5146&公众号【医工学习日志】
深圳卫视,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.148:5146&公众号【医工学习日志】
深圳卫视,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.92:5146&公众号【医工学习日志】
深圳卫视,http://cqshushu.us.kg:2086/gddx.php?id=239.77.0.130:5146&公众号【医工学习日志】
深圳都市频道,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.176:5146&公众号【医工学习日志】
深圳都市频道,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.124:5146&公众号【医工学习日志】
深圳电视剧频道,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.177:5146&公众号【医工学习日志】
深圳电视剧频道,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.125:5146&公众号【医工学习日志】
深圳财经生活,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.242:5146&公众号【医工学习日志】
深圳娱乐频道,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.243:5146&公众号【医工学习日志】
深圳体育健康,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.128:5146&公众号【医工学习日志】
深圳体育健康,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.140:5146&公众号【医工学习日志】
深圳少儿频道,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.244:5146&公众号【医工学习日志】
深圳公共频道,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.178:5146&公众号【医工学习日志】
深圳公共频道,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.126:5146&公众号【医工学习日志】
深圳宝安频道,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.67:5146&公众号【医工学习日志】
深圳龙岗频道,http://cqshushu.us.kg:2086/gddx.php?id=239.77.1.223:5146&公众号【医工学习日志】
