央卫咪咕,#genre#
浙江卫视,http://114.243.96.212:8821/rtp/239.3.1.137:8036
浙江卫视,http://114.243.98.37:8888/rtp/239.3.1.137:8036
浙江卫视,http://114.254.94.146:2222/rtp/239.3.1.137:8036
浙江卫视,http://175.150.152.34:9001/rtp/232.0.0.123:1234
浙江卫视,http://114.243.104.14:8821/rtp/239.3.1.137:8036
浙江卫视,http://111.192.0.32:4022/rtp/239.3.1.137:8036
浙江卫视,http://114.243.110.170:8888/rtp/239.3.1.137:8036
浙江卫视,http://114.254.93.135:2222/rtp/239.3.1.137:8036
浙江卫视,http://123.113.249.203:8888/rtp/239.3.1.137:8036
浙江卫视,http://114.243.97.136:8888/rtp/239.3.1.137:8036
浙江卫视,http://175.150.152.34:9007/rtp/232.0.0.123:1234
浙江卫视,http://115.171.216.91:4000/udp/225.1.8.133:8284
浙江卫视,http://1.203.77.72:7788/udp/225.1.8.133:8284
海南卫视,http://42.57.170.12:9001/rtp/232.0.0.26:1234
海南卫视,http://175.150.152.34:9003/rtp/232.0.0.26:1234
海南卫视,http://175.150.152.34:9001/rtp/232.0.0.26:1234
海南卫视,http://175.150.152.34:9007/rtp/232.0.0.26:1234
海南卫视,http://42.57.170.12:9007/rtp/232.0.0.26:1234
海南卫视,http://42.57.170.12:9020/rtp/232.0.0.26:1234
海南卫视,http://42.57.170.12:9010/rtp/232.0.0.26:1234
海南卫视,http://42.57.170.12:9004/rtp/232.0.0.26:1234
海南卫视,http://114.243.156.93:8888/rtp/239.3.1.45:8304
海南卫视,http://123.113.249.203:8888/rtp/239.3.1.45:8304
海南卫视,http://111.196.191.248:5555/rtp/239.3.1.45:8304
海南卫视,http://114.254.80.240:2222/rtp/239.3.1.45:8304
海南卫视,http://221.219.65.6:4000/rtp/239.3.1.45:8304
海南卫视,http://123.113.187.204:8000/rtp/239.3.1.45:8304
海南卫视,http://114.243.103.247:8821/rtp/239.3.1.45:8304
海南卫视,http://111.196.131.46:20000/rtp/239.3.1.45:8304
海南卫视,http://114.243.96.212:8821/rtp/239.3.1.45:8304
海南卫视,http://114.243.97.51:8821/rtp/239.3.1.45:8304
海南卫视,http://114.243.109.253:8821/rtp/239.3.1.45:8304
海南卫视,http://114.243.98.37:8888/rtp/239.3.1.45:8304
海南卫视,http://114.243.104.64:8821/rtp/239.3.1.45:8304
海南卫视,http://114.243.105.66:8821/rtp/239.3.1.45:8304
海南卫视,http://114.243.111.3:8821/rtp/239.3.1.45:8304
海南卫视,http://114.243.102.80:8821/rtp/239.3.1.45:8304
海南卫视,http://114.243.109.134:8821/rtp/239.3.1.45:8304
海南卫视,http://114.243.110.170:8888/rtp/239.3.1.45:8304
海南卫视,http://114.243.97.136:8888/rtp/239.3.1.45:8304
海南卫视,http://114.243.109.109:8821/rtp/239.3.1.45:8304
海南卫视,http://123.112.19.67:8012/rtp/239.3.1.45:8304
海南卫视,http://1.203.77.72:7788/udp/225.1.8.158:8304
海南卫视,http://114.243.102.28:8821/rtp/239.3.1.45:8304
海南卫视,http://111.192.0.32:4022/rtp/239.3.1.45:8304
海南卫视,http://114.254.94.146:2222/rtp/239.3.1.45:8304
海南卫视,http://115.171.216.91:4000/udp/225.1.8.158:8304
深圳卫视,http://175.150.152.34:9003/rtp/232.0.0.110:1234
深圳卫视,http://175.150.152.34:9004/rtp/232.0.0.110:1234
深圳卫视,http://42.57.170.12:9001/rtp/232.0.0.110:1234
深圳卫视,http://42.57.170.12:9004/rtp/232.0.0.110:1234
深圳卫视,http://175.150.152.34:9001/rtp/232.0.0.110:1234
深圳卫视,http://42.57.170.12:9010/rtp/232.0.0.110:1234
深圳卫视,http://42.57.170.12:9020/rtp/232.0.0.110:1234
深圳卫视,http://221.219.65.6:4000/rtp/239.3.1.134:8020
深圳卫视,http://111.196.131.46:20000/rtp/239.3.1.134:8020
深圳卫视,http://114.243.97.51:8821/rtp/239.3.1.134:8020
深圳卫视,http://114.243.110.170:8888/rtp/239.3.1.134:8020
深圳卫视,http://1.203.77.72:7788/udp/225.1.8.43:8020
深圳卫视,http://114.243.102.28:8821/rtp/239.3.1.134:8020
深圳卫视,http://111.192.0.32:4022/rtp/239.3.1.134:8020
深圳卫视,http://115.171.216.91:4000/udp/225.1.8.43:8020
深圳卫视,http://114.243.109.253:8821/rtp/239.3.1.134:8020
深圳卫视,http://114.243.104.64:8821/rtp/239.3.1.134:8020
深圳卫视,http://114.243.109.109:8821/rtp/239.3.1.134:8020
深圳卫视,http://111.196.191.248:5555/rtp/239.3.1.134:8020
深圳卫视,http://114.243.103.247:8821/rtp/239.3.1.134:8020
深圳卫视,http://123.112.19.67:8012/rtp/239.3.1.134:8020
深圳卫视,http://123.113.249.203:8888/rtp/239.3.1.134:8020
深圳卫视,http://175.150.152.34:9005/rtp/232.0.0.110:1234
深圳卫视,http://175.150.152.34:9007/rtp/232.0.0.110:1234
深圳卫视,http://114.243.98.37:8888/rtp/239.3.1.134:8020
深圳卫视,http://115.171.216.91:4000/udp/225.1.8.145:9244
深圳卫视,http://1.203.77.72:7788/udp/225.1.8.145:9244
湖北卫视,http://114.243.109.253:8821/rtp/239.3.1.138:8044
湖北卫视,http://114.243.104.64:8821/rtp/239.3.1.138:8044
湖北卫视,http://114.243.111.3:8821/rtp/239.3.1.138:8044
湖北卫视,http://114.243.102.80:8821/rtp/239.3.1.138:8044
湖北卫视,http://114.243.109.134:8821/rtp/239.3.1.138:8044
湖北卫视,http://114.243.109.109:8821/rtp/239.3.1.138:8044
湖北卫视,http://114.243.96.212:8821/rtp/239.3.1.138:8044
湖北卫视,http://114.243.105.66:8821/rtp/239.3.1.138:8044
湖北卫视,http://114.243.102.28:8821/rtp/239.3.1.138:8044
湖北卫视,http://114.243.103.247:8821/rtp/239.3.1.138:8044
湖北卫视,http://114.243.97.51:8821/rtp/239.3.1.138:8044
湖北卫视,http://114.243.104.14:8821/rtp/239.3.1.138:8044
湖北卫视,http://42.57.170.12:9010/rtp/232.0.0.124:1234
湖北卫视,http://42.57.170.12:9020/rtp/232.0.0.124:1234
湖北卫视,http://1.203.77.72:7788/udp/225.1.8.47:8044
湖北卫视,http://221.219.65.6:4000/rtp/239.3.1.138:8044
湖北卫视,http://111.196.131.46:20000/rtp/239.3.1.138:8044
湖北卫视,http://42.57.170.12:9001/rtp/232.0.0.124:1234
湖北卫视,http://111.192.0.32:4022/rtp/239.3.1.138:8044
湖北卫视,http://115.171.216.91:4000/udp/225.1.8.47:8044
湖北卫视,http://114.243.98.37:8888/rtp/239.3.1.138:8044
湖北卫视,http://123.112.19.67:8012/rtp/239.3.1.138:8044
湖北卫视,http://114.254.94.146:2222/rtp/239.3.1.138:8044
湖北卫视,http://175.150.152.34:9001/rtp/232.0.0.124:1234
湖北卫视,http://111.196.191.248:5555/rtp/239.3.1.138:8044
湖北卫视,http://175.150.152.34:9003/rtp/232.0.0.124:1234
湖北卫视,http://42.57.170.12:9004/rtp/232.0.0.124:1234
湖北卫视,http://175.150.152.34:9007/rtp/232.0.0.124:1234
湖北卫视,http://114.254.93.135:2222/rtp/239.3.1.138:8044
湖北卫视,http://123.113.249.203:8888/rtp/239.3.1.138:8044
湖北卫视,http://114.254.80.240:2222/rtp/239.3.1.138:8044
湖北卫视,http://175.150.152.34:9005/rtp/232.0.0.124:1234
湖北卫视,http://114.243.97.136:8888/rtp/239.3.1.138:8044
湖北卫视,http://114.243.110.170:8888/rtp/239.3.1.138:8044
湖北卫视,http://115.171.216.91:4000/udp/225.1.8.146:8136
湖北卫视,http://1.203.77.72:7788/udp/225.1.8.146:8136
湖南卫视,http://42.57.170.12:9004/rtp/232.0.0.115:1234
湖南卫视,http://42.57.170.12:9001/rtp/232.0.0.115:1234
湖南卫视,http://42.57.170.12:9010/rtp/232.0.0.115:1234
湖南卫视,http://175.150.152.34:9003/rtp/232.0.0.115:1234
湖南卫视,http://221.219.65.6:4000/rtp/239.3.1.132:8012
湖南卫视,http://123.113.14.115:8012/rtp/239.3.1.132:8012
湖南卫视,http://114.243.103.247:8821/rtp/239.3.1.132:8012
湖南卫视,http://111.196.131.46:20000/rtp/239.3.1.132:8012
湖南卫视,http://114.243.96.212:8821/rtp/239.3.1.132:8012
湖南卫视,http://114.243.97.51:8821/rtp/239.3.1.132:8012
湖南卫视,http://114.243.109.253:8821/rtp/239.3.1.132:8012
湖南卫视,http://114.243.104.64:8821/rtp/239.3.1.132:8012
湖南卫视,http://114.243.105.66:8821/rtp/239.3.1.132:8012
湖南卫视,http://114.243.104.14:8821/rtp/239.3.1.132:8012
湖南卫视,http://114.243.111.3:8821/rtp/239.3.1.132:8012
湖南卫视,http://114.243.102.28:8821/rtp/239.3.1.132:8012
湖南卫视,http://42.57.170.12:9020/rtp/232.0.0.115:1234
湖南卫视,http://123.112.19.67:8012/rtp/239.3.1.132:8012
湖南卫视,http://1.203.77.72:7788/udp/225.1.8.41:8012
湖南卫视,http://114.254.80.240:2222/rtp/239.3.1.132:8012
湖南卫视,http://111.192.0.32:4022/rtp/239.3.1.132:8012
湖南卫视,http://111.196.191.248:5555/rtp/239.3.1.132:8012
湖南卫视,http://115.171.216.91:4000/udp/225.1.8.41:8012
湖南卫视,http://114.243.98.37:8888/rtp/239.3.1.132:8012
湖南卫视,http://114.243.97.136:8888/rtp/239.3.1.132:8012
湖南卫视,http://175.150.152.34:9007/rtp/232.0.0.115:1234
湖南卫视,http://123.113.249.203:8888/rtp/239.3.1.132:8012
湖南卫视,http://175.150.152.34:9001/rtp/232.0.0.115:1234
湖南卫视,http://114.243.110.170:8888/rtp/239.3.1.132:8012
湖南卫视,http://115.171.216.91:4000/udp/225.1.8.132:8064
湖南卫视,http://1.203.77.72:7788/udp/225.1.8.132:8064
甘肃卫视,http://222.68.67.165:5678/udp/239.45.1.234:5140
甘肃卫视,http://111.196.191.248:5555/rtp/239.3.1.49:8188
甘肃卫视,http://114.254.80.240:2222/rtp/239.3.1.49:8188
甘肃卫视,http://221.219.65.6:4000/rtp/239.3.1.49:8188
甘肃卫视,http://114.254.94.118:2222/rtp/239.3.1.49:8188
甘肃卫视,http://111.196.131.46:20000/rtp/239.3.1.49:8188
甘肃卫视,http://114.243.98.37:8888/rtp/239.3.1.49:8188
甘肃卫视,http://114.243.105.66:8821/rtp/239.3.1.49:8188
甘肃卫视,http://114.243.111.3:8821/rtp/239.3.1.49:8188
甘肃卫视,http://114.243.102.80:8821/rtp/239.3.1.49:8188
甘肃卫视,http://114.243.109.134:8821/rtp/239.3.1.49:8188
甘肃卫视,http://114.243.110.170:8888/rtp/239.3.1.49:8188
甘肃卫视,http://114.243.97.136:8888/rtp/239.3.1.49:8188
甘肃卫视,http://114.243.109.109:8821/rtp/239.3.1.49:8188
甘肃卫视,http://123.112.19.67:8012/rtp/239.3.1.49:8188
甘肃卫视,http://114.254.93.135:2222/rtp/239.3.1.49:8188
甘肃卫视,http://1.203.77.72:7788/udp/225.1.8.162:8188
甘肃卫视,http://114.243.102.28:8821/rtp/239.3.1.49:8188
甘肃卫视,http://111.192.0.32:4022/rtp/239.3.1.49:8188
甘肃卫视,http://42.57.170.12:9007/rtp/232.0.0.50:1234
甘肃卫视,http://115.171.216.91:4000/udp/225.1.8.162:8188
甘肃卫视,http://175.150.152.34:9005/rtp/232.0.0.50:1234
甘肃卫视,http://42.57.170.12:9004/rtp/232.0.0.50:1234
甘肃卫视,http://42.57.170.12:9001/rtp/232.0.0.50:1234
甘肃卫视,http://175.150.152.34:9001/rtp/232.0.0.50:1234
甘肃卫视,http://42.57.170.12:9010/rtp/232.0.0.50:1234
甘肃卫视,http://175.150.152.34:9003/rtp/232.0.0.50:1234
福建东南卫视,http://175.150.152.34:9007/rtp/232.0.0.74:1234
福建东南卫视,http://42.57.170.12:9007/rtp/232.0.0.74:1234
福建东南卫视,http://42.57.170.12:9004/rtp/232.0.0.74:1234
福建东南卫视,http://42.57.170.12:9001/rtp/232.0.0.74:1234
福建东南卫视,http://175.150.152.34:9001/rtp/232.0.0.74:1234
福建东南卫视,http://42.57.170.12:9010/rtp/232.0.0.74:1234
福建东南卫视,http://175.150.152.34:9003/rtp/232.0.0.74:1234
西藏卫视,http://175.150.152.34:9003/rtp/232.0.0.104:1234
西藏卫视,http://222.68.67.165:5678/udp/239.45.1.231:5140
西藏卫视,http://123.113.249.203:8888/rtp/239.3.1.47:8164
西藏卫视,http://111.196.191.248:5555/rtp/239.3.1.47:8164
西藏卫视,http://114.254.80.240:2222/rtp/239.3.1.47:8164
西藏卫视,http://221.219.65.6:4000/rtp/239.3.1.47:8164
西藏卫视,http://123.113.187.204:8000/rtp/239.3.1.47:8164
西藏卫视,http://115.171.216.91:4000/udp/225.1.8.160:8164
西藏卫视,http://111.196.131.46:20000/rtp/239.3.1.47:8164
西藏卫视,http://114.243.109.253:8821/rtp/239.3.1.47:8164
西藏卫视,http://114.243.98.37:8888/rtp/239.3.1.47:8164
西藏卫视,http://175.150.152.34:9004/rtp/232.0.0.104:1234
西藏卫视,http://114.243.111.3:8821/rtp/239.3.1.47:8164
西藏卫视,http://114.243.102.80:8821/rtp/239.3.1.47:8164
西藏卫视,http://114.243.109.134:8821/rtp/239.3.1.47:8164
西藏卫视,http://114.243.110.170:8888/rtp/239.3.1.47:8164
西藏卫视,http://114.243.97.136:8888/rtp/239.3.1.47:8164
西藏卫视,http://114.243.109.109:8821/rtp/239.3.1.47:8164
西藏卫视,http://123.112.19.67:8012/rtp/239.3.1.47:8164
西藏卫视,http://114.254.93.135:2222/rtp/239.3.1.47:8164
西藏卫视,http://1.203.77.72:7788/udp/225.1.8.160:8164
西藏卫视,http://114.243.102.28:8821/rtp/239.3.1.47:8164
西藏卫视,http://114.254.94.146:2222/rtp/239.3.1.47:8164
西藏卫视,http://42.57.170.12:9007/rtp/232.0.0.114:1234
西藏卫视,http://42.57.170.12:9007/rtp/232.0.0.104:1234
西藏卫视,http://175.150.152.34:9005/rtp/232.0.0.114:1234
西藏卫视,http://175.150.152.34:9005/rtp/232.0.0.104:1234
西藏卫视,http://42.57.170.12:9004/rtp/232.0.0.114:1234
西藏卫视,http://42.57.170.12:9004/rtp/232.0.0.104:1234
西藏卫视,http://42.57.170.12:9001/rtp/232.0.0.114:1234
西藏卫视,http://42.57.170.12:9001/rtp/232.0.0.104:1234
西藏卫视,http://175.150.152.34:9001/rtp/232.0.0.114:1234
西藏卫视,http://175.150.152.34:9001/rtp/232.0.0.104:1234
西藏卫视,http://42.57.170.12:9010/rtp/232.0.0.114:1234
西藏卫视,http://42.57.170.12:9010/rtp/232.0.0.104:1234
西藏卫视,http://175.150.152.34:9003/rtp/232.0.0.114:1234
贵州卫视,http://42.57.170.12:9010/rtp/232.0.0.181:1234
贵州卫视,http://175.150.152.34:9003/rtp/232.0.0.181:1234
贵州卫视,http://114.243.104.64:8821/rtp/239.3.1.149:8076
贵州卫视,http://114.243.97.136:8888/rtp/239.3.1.149:8076
贵州卫视,http://1.203.77.72:7788/udp/225.1.8.77:8076
贵州卫视,http://114.254.80.240:2222/rtp/239.3.1.149:8076
贵州卫视,http://221.219.65.6:4000/rtp/239.3.1.149:8076
贵州卫视,http://123.113.187.204:8000/rtp/239.3.1.149:8076
贵州卫视,http://42.57.170.12:9004/rtp/232.0.0.181:1234
贵州卫视,http://42.57.170.12:9020/rtp/232.0.0.181:1234
贵州卫视,http://114.243.103.247:8821/rtp/239.3.1.149:8076
贵州卫视,http://111.196.131.46:20000/rtp/239.3.1.149:8076
贵州卫视,http://114.243.105.66:8821/rtp/239.3.1.149:8076
贵州卫视,http://114.243.111.3:8821/rtp/239.3.1.149:8076
贵州卫视,http://114.243.102.80:8821/rtp/239.3.1.149:8076
贵州卫视,http://114.243.109.134:8821/rtp/239.3.1.149:8076
贵州卫视,http://114.243.109.109:8821/rtp/239.3.1.149:8076
贵州卫视,http://114.243.102.28:8821/rtp/239.3.1.149:8076
贵州卫视,http://123.112.19.67:8012/rtp/239.3.1.149:8076
贵州卫视,http://111.192.0.32:4022/rtp/239.3.1.149:8076
贵州卫视,http://114.243.96.212:8821/rtp/239.3.1.149:8076
贵州卫视,http://115.171.216.91:4000/udp/225.1.8.77:8076
贵州卫视,http://42.57.170.12:9001/rtp/232.0.0.181:1234
贵州卫视,http://114.243.110.170:8888/rtp/239.3.1.149:8076
贵州卫视,http://123.113.249.203:8888/rtp/239.3.1.149:8076
贵州卫视,http://175.150.152.34:9007/rtp/232.0.0.181:1234
贵州卫视,http://111.196.191.248:5555/rtp/239.3.1.149:8076
贵州卫视,http://114.243.98.37:8888/rtp/239.3.1.149:8076
贵州卫视,http://175.150.152.34:9001/rtp/232.0.0.181:1234
贵州卫视,http://114.254.93.135:2222/rtp/239.3.1.149:8076
贵州卫视,http://114.254.94.118:2222/rtp/239.3.1.149:8076
贵州卫视,http://114.254.94.146:2222/rtp/239.3.1.149:8076
贵州卫视,http://115.171.216.91:4000/udp/225.1.8.144:8120
贵州卫视,http://1.203.77.72:7788/udp/225.1.8.144:8120
辽宁卫视,http://114.243.104.64:8821/rtp/239.3.1.210:8056
辽宁卫视,http://42.57.170.12:9010/rtp/232.0.0.126:1234
辽宁卫视,http://114.243.105.66:8821/rtp/239.3.1.210:8056
辽宁卫视,http://114.243.104.14:8821/rtp/239.3.1.210:8056
辽宁卫视,http://114.243.97.136:8888/rtp/239.3.1.210:8056
辽宁卫视,http://221.219.65.6:4000/rtp/239.3.1.210:8056
辽宁卫视,http://123.113.187.204:8000/rtp/239.3.1.210:8056
辽宁卫视,http://114.243.103.247:8821/rtp/239.3.1.210:8056
辽宁卫视,http://111.196.131.46:20000/rtp/239.3.1.210:8056
辽宁卫视,http://114.243.96.212:8821/rtp/239.3.1.210:8056
辽宁卫视,http://114.243.97.51:8821/rtp/239.3.1.210:8056
辽宁卫视,http://114.243.111.3:8821/rtp/239.3.1.210:8056
辽宁卫视,http://114.243.109.109:8821/rtp/239.3.1.210:8056
辽宁卫视,http://1.203.77.72:7788/udp/225.1.8.51:8056
辽宁卫视,http://114.243.102.28:8821/rtp/239.3.1.210:8056
辽宁卫视,http://111.192.0.32:4022/rtp/239.3.1.210:8056
辽宁卫视,http://111.196.191.248:5555/rtp/239.3.1.210:8056
辽宁卫视,http://123.112.19.67:8012/rtp/239.3.1.210:8056
辽宁卫视,http://114.254.80.240:2222/rtp/239.3.1.210:8056
辽宁卫视,http://115.171.216.91:4000/udp/225.1.8.51:8056
辽宁卫视,http://114.243.110.170:8888/rtp/239.3.1.210:8056
辽宁卫视,http://114.243.98.37:8888/rtp/239.3.1.210:8056
辽宁卫视,http://123.113.249.203:8888/rtp/239.3.1.210:8056
辽宁卫视,http://175.150.152.34:9007/rtp/232.0.0.126:1234
辽宁卫视,http://42.57.170.12:9001/rtp/232.0.0.126:1234
辽宁卫视,http://175.150.152.34:9003/rtp/232.0.0.126:1234
辽宁卫视,http://175.150.152.34:9004/rtp/232.0.0.126:1234
辽宁卫视,http://114.254.94.146:2222/rtp/239.3.1.210:8056
辽宁卫视,http://114.254.93.135:2222/rtp/239.3.1.210:8056
辽宁卫视,http://115.171.216.91:4000/udp/225.1.8.137:8116
辽宁卫视,http://1.203.77.72:7788/udp/225.1.8.137:8116
重庆卫视,http://42.57.170.12:9004/rtp/232.0.0.186:1234
重庆卫视,http://42.57.170.12:9010/rtp/232.0.0.186:1234
重庆卫视,http://111.196.131.46:20000/rtp/239.3.1.122:8160
重庆卫视,http://114.243.96.212:8821/rtp/239.3.1.122:8160
重庆卫视,http://114.243.109.134:8821/rtp/239.3.1.122:8160
重庆卫视,http://114.243.109.109:8821/rtp/239.3.1.122:8160
重庆卫视,http://1.203.77.72:7788/udp/225.1.8.172:8162
重庆卫视,http://114.243.102.28:8821/rtp/239.3.1.122:8160
重庆卫视,http://221.219.65.6:4000/rtp/239.3.1.122:8160
重庆卫视,http://114.243.103.247:8821/rtp/239.3.1.122:8160
重庆卫视,http://114.243.97.51:8821/rtp/239.3.1.122:8160
重庆卫视,http://114.243.104.14:8821/rtp/239.3.1.122:8160
重庆卫视,http://114.243.102.80:8821/rtp/239.3.1.122:8160
重庆卫视,http://114.243.110.170:8888/rtp/239.3.1.122:8160
重庆卫视,http://123.113.187.204:8000/rtp/239.3.1.122:8160
重庆卫视,http://123.112.19.67:8012/rtp/239.3.1.122:8160
重庆卫视,http://111.192.0.32:4022/rtp/239.3.1.122:8160
重庆卫视,http://123.113.249.203:8888/rtp/239.3.1.122:8160
重庆卫视,http://115.171.216.91:4000/udp/225.1.8.172:8162
重庆卫视,http://111.196.191.248:5555/rtp/239.3.1.122:8160
重庆卫视,http://114.243.98.37:8888/rtp/239.3.1.122:8160
重庆卫视,http://42.57.170.12:9001/rtp/232.0.0.186:1234
重庆卫视,http://42.57.170.12:9007/rtp/232.0.0.186:1234
重庆卫视,http://114.243.97.136:8888/rtp/239.3.1.122:8160
重庆卫视,http://175.150.152.34:9001/rtp/232.0.0.186:1234
重庆卫视,http://175.150.152.34:9003/rtp/232.0.0.186:1234
重庆卫视,http://175.150.152.34:9007/rtp/232.0.0.186:1234
重庆卫视,http://42.57.170.12:9020/rtp/232.0.0.186:1234
重庆卫视,http://114.254.94.146:2222/rtp/239.3.1.122:8160
重庆卫视,http://1.203.77.72:7788/udp/225.1.8.148:8296
重庆卫视,http://115.171.216.91:4000/udp/225.1.8.148:8296
陕西卫视,http://222.68.67.165:5678/udp/239.45.1.232:5140
陕西卫视,http://123.113.249.203:8888/rtp/239.3.1.41:8140
陕西卫视,http://111.196.191.248:5555/rtp/239.3.1.41:8140
陕西卫视,http://114.254.80.240:2222/rtp/239.3.1.41:8140
陕西卫视,http://221.219.65.6:4000/rtp/239.3.1.41:8140
陕西卫视,http://115.171.216.91:4000/udp/225.1.8.154:8140
陕西卫视,http://111.196.131.46:20000/rtp/239.3.1.41:8140
陕西卫视,http://114.243.96.212:8821/rtp/239.3.1.41:8140
陕西卫视,http://114.243.97.51:8821/rtp/239.3.1.41:8140
陕西卫视,http://114.243.104.64:8821/rtp/239.3.1.41:8140
陕西卫视,http://114.243.104.14:8821/rtp/239.3.1.41:8140
陕西卫视,http://114.243.111.3:8821/rtp/239.3.1.41:8140
陕西卫视,http://114.243.102.80:8821/rtp/239.3.1.41:8140
陕西卫视,http://114.243.109.134:8821/rtp/239.3.1.41:8140
陕西卫视,http://114.243.110.170:8888/rtp/239.3.1.41:8140
陕西卫视,http://114.243.97.136:8888/rtp/239.3.1.41:8140
陕西卫视,http://114.243.109.109:8821/rtp/239.3.1.41:8140
陕西卫视,http://123.112.19.67:8012/rtp/239.3.1.41:8140
陕西卫视,http://1.203.77.72:7788/udp/225.1.8.154:8140
陕西卫视,http://114.243.102.28:8821/rtp/239.3.1.41:8140
陕西卫视,http://175.150.152.34:9007/rtp/232.0.0.35:1234
陕西卫视,http://42.57.170.12:9004/rtp/232.0.0.35:1234
陕西卫视,http://42.57.170.12:9001/rtp/232.0.0.35:1234
陕西卫视,http://175.150.152.34:9001/rtp/232.0.0.35:1234
陕西卫视,http://175.150.152.34:9003/rtp/232.0.0.35:1234
陕西卫视,http://111.192.0.32:4022/rtp/239.3.1.41:8140
陕西卫视,http://114.254.94.146:2222/rtp/239.3.1.41:8140
青海卫视,http://123.113.249.203:8888/rtp/239.3.1.44:8184
青海卫视,http://111.196.191.248:5555/rtp/239.3.1.44:8184
青海卫视,http://114.254.80.240:2222/rtp/239.3.1.44:8184
青海卫视,http://221.219.65.6:4000/rtp/239.3.1.44:8184
青海卫视,http://115.171.216.91:4000/udp/225.1.8.157:8184
青海卫视,http://111.196.131.46:20000/rtp/239.3.1.44:8184
青海卫视,http://42.57.170.12:9010/rtp/232.0.0.101:1234
青海卫视,http://114.243.96.212:8821/rtp/239.3.1.44:8184
青海卫视,http://114.243.97.51:8821/rtp/239.3.1.44:8184
青海卫视,http://114.243.109.253:8821/rtp/239.3.1.44:8184
青海卫视,http://114.243.104.64:8821/rtp/239.3.1.44:8184
青海卫视,http://114.243.105.66:8821/rtp/239.3.1.44:8184
青海卫视,http://114.243.104.14:8821/rtp/239.3.1.44:8184
青海卫视,http://114.243.111.3:8821/rtp/239.3.1.44:8184
青海卫视,http://222.68.67.165:5678/udp/239.45.1.230:5140
青海卫视,http://114.243.102.80:8821/rtp/239.3.1.44:8184
青海卫视,http://114.243.110.170:8888/rtp/239.3.1.44:8184
青海卫视,http://114.243.97.136:8888/rtp/239.3.1.44:8184
青海卫视,http://114.243.109.109:8821/rtp/239.3.1.44:8184
青海卫视,http://123.112.19.67:8012/rtp/239.3.1.44:8184
青海卫视,http://1.203.77.72:7788/udp/225.1.8.157:8184
青海卫视,http://114.243.102.28:8821/rtp/239.3.1.44:8184
青海卫视,http://175.150.152.34:9007/rtp/232.0.0.101:1234
青海卫视,http://42.57.170.12:9007/rtp/232.0.0.101:1234
青海卫视,http://42.57.170.12:9004/rtp/232.0.0.101:1234
青海卫视,http://42.57.170.12:9001/rtp/232.0.0.101:1234
青海卫视,http://175.150.152.34:9001/rtp/232.0.0.101:1234
青海卫视,http://175.150.152.34:9003/rtp/232.0.0.101:1234
青海卫视,http://114.254.93.135:2222/rtp/239.3.1.44:8184
青海卫视,http://111.192.0.32:4022/rtp/239.3.1.44:8184
黑龙江卫视,http://175.150.152.34:9003/rtp/232.0.0.95:1234
黑龙江卫视,http://175.150.152.34:9004/rtp/232.0.0.95:1234
黑龙江卫视,http://42.57.170.12:9010/rtp/232.0.0.95:1234
黑龙江卫视,http://175.150.152.34:9001/rtp/232.0.0.95:1234
黑龙江卫视,http://42.57.170.12:9004/rtp/232.0.0.95:1234
黑龙江卫视,http://42.57.170.12:9001/rtp/232.0.0.95:1234
黑龙江卫视,http://111.196.191.248:5555/rtp/239.3.1.133:8016
黑龙江卫视,http://123.113.187.204:8000/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.103.247:8821/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.97.51:8821/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.98.37:8888/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.111.3:8821/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.102.80:8821/rtp/239.3.1.133:8016
黑龙江卫视,http://114.254.80.240:2222/rtp/239.3.1.133:8016
黑龙江卫视,http://221.219.65.6:4000/rtp/239.3.1.133:8016
黑龙江卫视,http://115.171.216.91:4000/udp/225.1.8.42:8016
黑龙江卫视,http://42.57.170.12:9020/rtp/232.0.0.95:1234
黑龙江卫视,http://111.196.131.46:20000/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.96.212:8821/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.109.134:8821/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.109.109:8821/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.102.28:8821/rtp/239.3.1.133:8016
黑龙江卫视,http://123.112.19.67:8012/rtp/239.3.1.133:8016
黑龙江卫视,http://1.203.77.72:7788/udp/225.1.8.42:8016
黑龙江卫视,http://111.192.0.32:4022/rtp/239.3.1.133:8016
黑龙江卫视,http://123.113.249.203:8888/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.109.253:8821/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.97.136:8888/rtp/239.3.1.133:8016
黑龙江卫视,http://175.150.152.34:9005/rtp/232.0.0.95:1234
黑龙江卫视,http://114.243.110.170:8888/rtp/239.3.1.133:8016
黑龙江卫视,http://175.150.152.34:9007/rtp/232.0.0.95:1234
黑龙江卫视,http://42.57.170.12:9007/rtp/232.0.0.95:1234
黑龙江卫视,http://115.171.216.91:4000/udp/225.1.8.141:8196
黑龙江卫视,http://1.203.77.72:7788/udp/225.1.8.141:8196
